query_id,method,subset,recall@1,hit@1,recall@5,hit@5,recall@10,hit@10,mrr@10,ndcg@10,map@10
Q000264,TF-IDF,all,0.0,0.0,0.0,0.0,1.0,1.0,0.125,0.31546487678572877,0.125
Q000265,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000266,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000267,TF-IDF,all,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q000268,TF-IDF,all,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,0.5
Q000269,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000270,TF-IDF,all,0.0,0.0,0.0,0.0,1.0,1.0,0.16666666666666666,0.3562071871080222,0.16666666666666666
Q000271,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000272,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000273,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000274,TF-IDF,all,0.0,0.0,0.0,0.0,1.0,1.0,0.14285714285714285,0.3333333333333333,0.14285714285714285
Q000275,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000276,TF-IDF,all,0.0,0.0,0.0,0.0,1.0,1.0,0.14285714285714285,0.3333333333333333,0.14285714285714285
Q000277,TF-IDF,all,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q000278,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000279,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000280,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000281,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000282,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000283,TF-IDF,all,0.0,0.0,0.0,0.0,1.0,1.0,0.14285714285714285,0.3333333333333333,0.14285714285714285
Q000284,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000285,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000286,TF-IDF,all,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q000287,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000288,TF-IDF,all,0.0,0.0,1.0,1.0,1.0,1.0,0.2,0.38685280723454163,0.2
Q000289,TF-IDF,all,0.0,0.0,0.0,0.0,1.0,1.0,0.1,0.2890648263178879,0.1
Q000290,TF-IDF,all,0.0,0.0,0.0,0.0,1.0,1.0,0.16666666666666666,0.3562071871080222,0.16666666666666666
Q000291,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000292,TF-IDF,all,0.0,0.0,1.0,1.0,1.0,1.0,0.25,0.43067655807339306,0.25
Q000293,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000294,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000295,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000296,TF-IDF,all,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,0.5
Q000297,TF-IDF,all,0.0,0.0,0.0,0.0,1.0,1.0,0.1111111111111111,0.3010299956639812,0.1111111111111111
Q000298,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000299,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000300,TF-IDF,all,0.0,0.0,1.0,1.0,1.0,1.0,0.2,0.38685280723454163,0.2
Q000301,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000302,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000303,TF-IDF,all,0.0,0.0,1.0,1.0,1.0,1.0,0.25,0.43067655807339306,0.25
Q000304,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000305,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000306,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000307,TF-IDF,all,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q000308,TF-IDF,all,0.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333
Q000309,TF-IDF,all,0.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333
Q000310,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000311,TF-IDF,all,0.0,0.0,0.0,0.0,1.0,1.0,0.16666666666666666,0.3562071871080222,0.16666666666666666
Q000312,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000313,TF-IDF,all,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q000314,TF-IDF,all,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,0.5
Q000315,TF-IDF,all,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q000316,TF-IDF,all,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,0.5
Q000317,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000318,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000319,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000320,TF-IDF,all,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q000321,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000322,TF-IDF,all,0.0,0.0,1.0,1.0,1.0,1.0,0.2,0.38685280723454163,0.2
Q000323,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000324,TF-IDF,all,0.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333
Q000325,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000326,TF-IDF,all,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q000327,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000328,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000329,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000330,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000331,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000332,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000333,TF-IDF,all,0.0,0.0,1.0,1.0,1.0,1.0,0.25,0.43067655807339306,0.25
Q000334,TF-IDF,all,0.0,0.0,0.0,0.0,1.0,1.0,0.1,0.2890648263178879,0.1
Q000335,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000336,TF-IDF,all,0.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333
Q000337,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000338,TF-IDF,all,0.0,0.0,1.0,1.0,1.0,1.0,0.25,0.43067655807339306,0.25
Q000339,TF-IDF,all,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q000340,TF-IDF,all,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q000341,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000342,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000343,TF-IDF,all,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q000344,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000345,TF-IDF,all,0.0,0.0,0.0,0.0,1.0,1.0,0.1111111111111111,0.3010299956639812,0.1111111111111111
Q000346,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000347,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000348,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000349,TF-IDF,all,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q000350,TF-IDF,all,0.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333
Q000351,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000352,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000353,TF-IDF,all,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q000354,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000355,TF-IDF,all,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q000356,TF-IDF,all,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,0.5
Q000357,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000358,TF-IDF,all,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q000359,TF-IDF,all,0.0,0.0,1.0,1.0,1.0,1.0,0.25,0.43067655807339306,0.25
Q000360,TF-IDF,all,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q000361,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000362,TF-IDF,all,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q000363,TF-IDF,all,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,0.5
Q000364,TF-IDF,all,0.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333
Q000365,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000366,TF-IDF,all,0.0,0.0,0.0,0.0,1.0,1.0,0.1,0.2890648263178879,0.1
Q000367,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000368,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000369,TF-IDF,all,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,0.5
Q000370,TF-IDF,all,0.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333
Q000371,TF-IDF,all,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,0.5
Q000372,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000373,TF-IDF,all,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,0.5
Q000374,TF-IDF,all,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q000375,TF-IDF,all,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q000376,TF-IDF,all,0.0,0.0,0.0,0.0,1.0,1.0,0.14285714285714285,0.3333333333333333,0.14285714285714285
Q000377,TF-IDF,all,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q000378,TF-IDF,all,0.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333
Q000379,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000380,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000381,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000382,TF-IDF,all,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,0.5
Q000383,TF-IDF,all,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,0.5
Q000384,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000385,TF-IDF,all,0.0,0.0,0.0,0.0,1.0,1.0,0.14285714285714285,0.3333333333333333,0.14285714285714285
Q000386,TF-IDF,all,0.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333
Q000387,TF-IDF,all,0.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333
Q000388,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000389,TF-IDF,all,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q000390,TF-IDF,all,0.0,0.0,1.0,1.0,1.0,1.0,0.25,0.43067655807339306,0.25
Q000391,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000392,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000393,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000394,TF-IDF,all,0.0,0.0,0.0,0.0,1.0,1.0,0.125,0.31546487678572877,0.125
Q000395,TF-IDF,all,0.0,0.0,1.0,1.0,1.0,1.0,0.2,0.38685280723454163,0.2
Q000396,TF-IDF,all,0.0,0.0,0.0,0.0,1.0,1.0,0.125,0.31546487678572877,0.125
Q000397,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000398,TF-IDF,all,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q000399,TF-IDF,all,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q000400,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000401,TF-IDF,all,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,0.5
Q000402,TF-IDF,all,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q000403,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000404,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000405,TF-IDF,all,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,0.5
Q000406,TF-IDF,all,0.0,0.0,1.0,1.0,1.0,1.0,0.25,0.43067655807339306,0.25
Q000407,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000408,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000409,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000410,TF-IDF,all,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q000411,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000412,TF-IDF,all,0.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333
Q000413,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000414,TF-IDF,all,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q000415,TF-IDF,all,0.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333
Q000416,TF-IDF,all,0.0,0.0,1.0,1.0,1.0,1.0,0.25,0.43067655807339306,0.25
Q000417,TF-IDF,all,0.0,0.0,0.0,0.0,1.0,1.0,0.1,0.2890648263178879,0.1
Q000418,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000419,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000420,TF-IDF,all,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q000421,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000422,TF-IDF,all,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,0.5
Q000423,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000424,TF-IDF,all,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q000425,TF-IDF,all,0.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333
Q000426,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000427,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000428,TF-IDF,all,0.0,0.0,1.0,1.0,1.0,1.0,0.25,0.43067655807339306,0.25
Q000429,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000430,TF-IDF,all,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,0.5
Q000431,TF-IDF,all,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q000432,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000433,TF-IDF,all,0.0,0.0,1.0,1.0,1.0,1.0,0.25,0.43067655807339306,0.25
Q000434,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000435,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000436,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000437,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000438,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000439,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000440,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000441,TF-IDF,all,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,0.5
Q000442,TF-IDF,all,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q000443,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000444,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000445,TF-IDF,all,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q000446,TF-IDF,all,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,0.5
Q000447,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000448,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000449,TF-IDF,all,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,0.5
Q000450,TF-IDF,all,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q000451,TF-IDF,all,0.0,0.0,1.0,1.0,1.0,1.0,0.2,0.38685280723454163,0.2
Q000452,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000453,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000454,TF-IDF,all,0.0,0.0,0.0,0.0,1.0,1.0,0.125,0.31546487678572877,0.125
Q000455,TF-IDF,all,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q000456,TF-IDF,all,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q000457,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000458,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000459,TF-IDF,all,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,0.5
Q000460,TF-IDF,all,0.0,0.0,0.0,0.0,1.0,1.0,0.16666666666666666,0.3562071871080222,0.16666666666666666
Q000461,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000462,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000463,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000464,TF-IDF,all,0.0,0.0,1.0,1.0,1.0,1.0,0.25,0.43067655807339306,0.25
Q000465,TF-IDF,all,0.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333
Q000466,TF-IDF,all,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q000467,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000468,TF-IDF,all,0.0,0.0,1.0,1.0,1.0,1.0,0.2,0.38685280723454163,0.2
Q000469,TF-IDF,all,0.0,0.0,0.0,0.0,1.0,1.0,0.16666666666666666,0.3562071871080222,0.16666666666666666
Q000470,TF-IDF,all,0.0,0.0,0.0,0.0,1.0,1.0,0.16666666666666666,0.3562071871080222,0.16666666666666666
Q000471,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000472,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000473,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000474,TF-IDF,all,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q000475,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000476,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000477,TF-IDF,all,0.0,0.0,0.0,0.0,1.0,1.0,0.1111111111111111,0.3010299956639812,0.1111111111111111
Q000478,TF-IDF,all,0.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333
Q000479,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000480,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000481,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000482,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000483,TF-IDF,all,0.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333
Q000484,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000485,TF-IDF,all,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q000486,TF-IDF,all,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q000487,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000488,TF-IDF,all,0.0,0.0,1.0,1.0,1.0,1.0,0.2,0.38685280723454163,0.2
Q000489,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000490,TF-IDF,all,0.0,0.0,1.0,1.0,1.0,1.0,0.2,0.38685280723454163,0.2
Q000491,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000492,TF-IDF,all,0.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333
Q000493,TF-IDF,all,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,0.5
Q000494,TF-IDF,all,0.0,0.0,1.0,1.0,1.0,1.0,0.2,0.38685280723454163,0.2
Q000495,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000496,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000497,TF-IDF,all,0.0,0.0,0.0,0.0,1.0,1.0,0.1111111111111111,0.3010299956639812,0.1111111111111111
Q000498,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000499,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000500,TF-IDF,all,0.0,0.0,0.0,0.0,1.0,1.0,0.1111111111111111,0.3010299956639812,0.1111111111111111
Q000501,TF-IDF,all,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q000502,TF-IDF,all,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,0.5
Q000503,TF-IDF,all,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,0.5
Q000504,TF-IDF,all,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,0.5
Q000505,TF-IDF,all,0.0,0.0,1.0,1.0,1.0,1.0,0.25,0.43067655807339306,0.25
Q000506,TF-IDF,all,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,0.5
Q000507,TF-IDF,all,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q000508,TF-IDF,all,0.0,0.0,0.0,0.0,1.0,1.0,0.14285714285714285,0.3333333333333333,0.14285714285714285
Q000509,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000510,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000511,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000512,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000513,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000514,TF-IDF,all,0.0,0.0,0.0,0.0,1.0,1.0,0.14285714285714285,0.3333333333333333,0.14285714285714285
Q000515,TF-IDF,all,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q000516,TF-IDF,all,0.0,0.0,0.0,0.0,1.0,1.0,0.1111111111111111,0.3010299956639812,0.1111111111111111
Q000517,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000518,TF-IDF,all,0.0,0.0,1.0,1.0,1.0,1.0,0.25,0.43067655807339306,0.25
Q000519,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000520,TF-IDF,all,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q000521,TF-IDF,all,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q000522,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000523,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000524,TF-IDF,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q000525,TF-IDF,all,0.0,0.0,0.0,0.0,1.0,1.0,0.16666666666666666,0.3562071871080222,0.16666666666666666
Q000526,TF-IDF,all,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q000527,TF-IDF,all,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
