query_id,predicted_attack_id,predicted_technique_name,predicted_score,is_relevant,source_name,source_type,query_text,relevant_attack_ids,relevant_names
Q000130,T1567.002,Exfiltration to Cloud Storage,-8.436225891113281,False,APT28 Nearest Neighbor Campaign,campaign,"APT28 Nearest Neighbor Campaign. During APT28 Nearest Neighbor Campaign, APT28 exfiltrated data over public-facing webservers – such as Google Drive.","[""T1567""]","[""Exfiltration Over Web Service""]"
Q000131,T1570,Lateral Tool Transfer,-4.440428733825684,False,APT28 Nearest Neighbor Campaign,campaign,"APT28 Nearest Neighbor Campaign. During APT28 Nearest Neighbor Campaign, APT28 leveraged SMB to transfer files and move laterally.","[""T1021.002""]","[""SMB/Windows Admin Shares""]"
Q000133,T1589.001,Credentials,-8.904239654541016,False,APT28 Nearest Neighbor Campaign,campaign,"APT28 Nearest Neighbor Campaign. During APT28 Nearest Neighbor Campaign, APT28 staged captured credential information in the C:\ProgramData directory.","[""T1074.001""]","[""Local Data Staging""]"
Q000134,T1025,Data from Removable Media,-10.677274703979492,False,APT28 Nearest Neighbor Campaign,campaign,"APT28 Nearest Neighbor Campaign. During APT28 Nearest Neighbor Campaign, APT28 unarchived data using the GUI version of WinRAR.","[""T1140""]","[""Deobfuscate/Decode Files or Information""]"
Q000136,T1018,Remote System Discovery,-5.5493245124816895,False,APT28 Nearest Neighbor Campaign,campaign,"APT28 Nearest Neighbor Campaign. During APT28 Nearest Neighbor Campaign, APT28 used RDP for lateral movement.","[""T1021.001""]","[""Remote Desktop Protocol""]"
Q000138,T1218.003,CMSTP,-6.17795467376709,False,APT28 Nearest Neighbor Campaign,campaign,"APT28 Nearest Neighbor Campaign. During APT28 Nearest Neighbor Campaign, APT28 used cmd.exe for execution.","[""T1059.003""]","[""Windows Command Shell""]"
Q000141,T1561,Disk Wipe,-8.666708946228027,False,APT28 Nearest Neighbor Campaign,campaign,"APT28 Nearest Neighbor Campaign. During APT28 Nearest Neighbor Campaign, APT28 used the native Microsoft utility cipher.exe to securely wipe files and folders – overwriting the deleted data using cmd.exe /c cipher /W:C .","[""T1561.001""]","[""Disk Content Wipe""]"
Q000143,T1564,Hide Artifacts,-4.549927234649658,False,APT41 DUST,campaign,APT41 DUST. APT41 DUST deleted various artifacts from victim systems following use.,"[""T1070.004""]","[""File Deletion""]"
Q000144,T1036.003,Rename Legitimate Utilities,-5.363059997558594,False,APT41 DUST,campaign,APT41 DUST. APT41 DUST disguised DUSTPAN as a legitimate Windows binary such as `w3wp.exe` or `conn.exe`.,"[""T1036.004""]","[""Masquerade Task or Service""]"
Q000145,T1560,Archive Collected Data,-6.089854717254639,False,APT41 DUST,campaign,APT41 DUST. APT41 DUST exfiltrated collected information to OneDrive.,"[""T1567.002""]","[""Exfiltration to Cloud Storage""]"
Q000146,T1593,Search Open Websites/Domains,-1.3604010343551636,False,APT41 DUST,campaign,APT41 DUST. APT41 DUST involved access of external victim websites for target development.,"[""T1594""]","[""Search Victim-Owned Websites""]"
Q000148,T1005,Data from Local System,-1.9272011518478394,False,APT41 DUST,campaign,APT41 DUST. APT41 DUST involved exporting data from Oracle databases to local CSV files prior to exfiltration.,"[""T1074.001""]","[""Local Data Staging""]"
Q000149,T1574.008,Path Interception by Search Order Hijacking,-0.5644774436950684,False,APT41 DUST,campaign,APT41 DUST. APT41 DUST involved the use of DLL search order hijacking to execute DUSTTRAP. APT41 DUST used also DLL side-loading to execute DUSTTRAP via an AhnLab uninstaller.,"[""T1574.001""]","[""DLL""]"
Q000152,T1567.001,Exfiltration to Code Repository,-5.324185371398926,False,APT41 DUST,campaign,APT41 DUST. APT41 DUST used HTTPS for command and control.,"[""T1071.001"", ""T1573.002""]","[""Asymmetric Cryptography"", ""Web Protocols""]"
Q000154,T1543.003,Windows Service,-5.33320426940918,False,APT41 DUST,campaign,APT41 DUST. APT41 DUST used Windows services to execute DUSTPAN.,"[""T1569.002""]","[""Service Execution""]"
Q000156,T1087.003,Email Account,-6.341975212097168,False,APT41 DUST,campaign,APT41 DUST. APT41 DUST used compromised Google Workspace accounts for command and control.,"[""T1102"", ""T1586.003""]","[""Cloud Accounts"", ""Web Service""]"
Q000157,T1480.001,Environmental Keying,-1.6846280097961426,False,APT41 DUST,campaign,APT41 DUST. APT41 DUST used encrypted payloads decrypted and executed in memory.,"[""T1027.013""]","[""Encrypted/Encoded File""]"
Q000162,T1005,Data from Local System,-4.627218723297119,False,APT41 DUST,campaign,APT41 DUST. APT41 DUST used tools such as SQLULDR2 and PINEGROVE to gather local system and database information.,"[""T1119""]","[""Automated Collection""]"
Q000163,T1588.007,Artificial Intelligence,-3.64072847366333,False,Anthropic AI-orchestrated Campaign,campaign,"Anthropic AI-orchestrated Campaign. During the Anthropic AI-orchestrated Campaign, the adversary configured Claude Code to identify and gather system configurations of discovered devices.","[""T1016""]","[""System Network Configuration Discovery""]"
Q000164,T1588.007,Artificial Intelligence,-4.130976676940918,False,Anthropic AI-orchestrated Campaign,campaign,"Anthropic AI-orchestrated Campaign. During the Anthropic AI-orchestrated Campaign, the adversary leveraged Claude Code to gather details of high-value systems to include databases and workflow orchestration platforms.","[""T1592.004""]","[""Client Configurations""]"
Q000165,T1588.007,Artificial Intelligence,-3.739703893661499,False,Anthropic AI-orchestrated Campaign,campaign,"Anthropic AI-orchestrated Campaign. During the Anthropic AI-orchestrated Campaign, the adversary leveraged Claude Code to identify sensitive data within the victim environment for extraction.","[""T1083""]","[""File and Directory Discovery""]"
Q000169,T1588.007,Artificial Intelligence,-4.317200660705566,False,Anthropic AI-orchestrated Campaign,campaign,"Anthropic AI-orchestrated Campaign. During the Anthropic AI-orchestrated Campaign, the adversary tasked Claude Code to automatically gather sensitive data stored within the local system to include credentials, system configurations and sensitive operational data.","[""T1005""]","[""Data from Local System""]"
Q000170,T1588.007,Artificial Intelligence,-4.204344749450684,False,Anthropic AI-orchestrated Campaign,campaign,"Anthropic AI-orchestrated Campaign. During the Anthropic AI-orchestrated Campaign, the adversary tasked Claude Code to query databases and systems in order to identify proprietary information, including system configurations and database types.","[""T1082""]","[""System Information Discovery""]"
Q000171,T1588.007,Artificial Intelligence,-3.289015293121338,False,Anthropic AI-orchestrated Campaign,campaign,"Anthropic AI-orchestrated Campaign. During the Anthropic AI-orchestrated Campaign, the adversary used Claude Code to automatically collect and process large volumes of data from without human direction.","[""T1119""]","[""Automated Collection""]"
Q000172,T1588.007,Artificial Intelligence,-3.1825175285339355,False,Anthropic AI-orchestrated Campaign,campaign,"Anthropic AI-orchestrated Campaign. During the Anthropic AI-orchestrated Campaign, the adversary used Claude Code to create a local backdoor account to maintain access.","[""T1136.001""]","[""Local Account""]"
Q000173,T1588.007,Artificial Intelligence,-3.098292827606201,False,Anthropic AI-orchestrated Campaign,campaign,"Anthropic AI-orchestrated Campaign. During the Anthropic AI-orchestrated Campaign, the adversary used Claude Code to deploy a custom exploit payload targeting an identified SSRF vulnerability to gain initial access to a targeted environment.","[""T1190""]","[""Exploit Public-Facing Application""]"
Q000174,T1588.007,Artificial Intelligence,-3.9171080589294434,False,Anthropic AI-orchestrated Campaign,campaign,"Anthropic AI-orchestrated Campaign. During the Anthropic AI-orchestrated Campaign, the adversary used Claude Code to enumerate internal network services and endpoints across targeted environments using browser automation via MCP, including databases, container registries, admin interfaces, and workflow orchestration platforms.","[""T1046""]","[""Network Service Discovery""]"
Q000175,T1588.007,Artificial Intelligence,-3.234060287475586,False,Anthropic AI-orchestrated Campaign,campaign,"Anthropic AI-orchestrated Campaign. During the Anthropic AI-orchestrated Campaign, the adversary used Claude Code to extract authentication certificates stored in system configuration files across compromised environments.","[""T1552.001""]","[""Credentials In Files""]"
Q000177,T1588.007,Artificial Intelligence,-3.9589271545410156,False,Anthropic AI-orchestrated Campaign,campaign,"Anthropic AI-orchestrated Campaign. During the Anthropic AI-orchestrated Campaign, the adversary used Claude Code to map internal network architecture and access relationships.","[""T1049""]","[""System Network Connections Discovery""]"
Q000178,T1588.007,Artificial Intelligence,-3.8910679817199707,False,Anthropic AI-orchestrated Campaign,campaign,"Anthropic AI-orchestrated Campaign. During the Anthropic AI-orchestrated Campaign, the adversary used Claude Code to query internal database user account tables to enumerate accounts and identify high-privilege accounts within compromised environments.","[""T1087""]","[""Account Discovery""]"
Q000180,T1588.007,Artificial Intelligence,-2.0259687900543213,False,Anthropic AI-orchestrated Campaign,campaign,"Anthropic AI-orchestrated Campaign. During the Anthropic AI-orchestrated Campaign, the adversary used Claude Code to research exploitation techniques for an identified SSRF vulnerability, to generate a tailored custom attack payload, and to develop a full exploit chain prior to deployment.","[""T1587.004""]","[""Exploits""]"
Q000181,T1588.007,Artificial Intelligence,-3.8544516563415527,False,Anthropic AI-orchestrated Campaign,campaign,"Anthropic AI-orchestrated Campaign. During the Anthropic AI-orchestrated Campaign, the adversary used Claude Code to scan infrastructure across IP ranges associated with the target organization.","[""T1595.001""]","[""Scanning IP Blocks""]"
Q000182,T1588.007,Artificial Intelligence,-3.512610912322998,False,Anthropic AI-orchestrated Campaign,campaign,"Anthropic AI-orchestrated Campaign. During the Anthropic AI-orchestrated Campaign, the adversary used Claude Code to scan target infrastructure to identify potential vulnerabilities and to enumerate services and endpoints.","[""T1595.002""]","[""Vulnerability Scanning""]"
Q000183,T1588.007,Artificial Intelligence,-4.119897842407227,False,Anthropic AI-orchestrated Campaign,campaign,"Anthropic AI-orchestrated Campaign. During the Anthropic AI-orchestrated Campaign, the adversary used Claude Code to stage extracted data and operational documentation in structured markdown files on local systems prior to exfiltration.","[""T1074.001""]","[""Local Data Staging""]"
Q000184,T1588.007,Artificial Intelligence,-3.7300527095794678,False,Anthropic AI-orchestrated Campaign,campaign,"Anthropic AI-orchestrated Campaign. During the Anthropic AI-orchestrated Campaign, the adversary used Claude Code to test credentials harvested against discovered devices.","[""T1078.003""]","[""Local Accounts""]"
Q000185,T1588.007,Artificial Intelligence,-2.896552562713623,False,Anthropic AI-orchestrated Campaign,campaign,"Anthropic AI-orchestrated Campaign. During the Anthropic AI-orchestrated Campaign, the adversary used harvested credentials to authenticate against internal APIs, database systems, container registries, and logging infrastructure across targeted networks.","[""T1078""]","[""Valid Accounts""]"
Q000186,T1588.007,Artificial Intelligence,-2.504561185836792,False,Anthropic AI-orchestrated Campaign,campaign,"Anthropic AI-orchestrated Campaign. During the Anthropic AI-orchestrated Campaign, the adversary utilized Claude Code to automatically generate comprehensive documentation throughout the phases of the attack, including discovered services, harvested credentials, sensitive data, exploitation techniques, and complete attack progression.","[""T1683""]","[""Generate Content""]"
Q000187,T1588.007,Artificial Intelligence,-4.386599540710449,False,Anthropic AI-orchestrated Campaign,campaign,"Anthropic AI-orchestrated Campaign. During the Anthropic AI-orchestrated Campaign, the adversary utilized Claude Code to catalog services and data on discovered endpoints.","[""T1592.002""]","[""Software""]"
Q000188,T1588.007,Artificial Intelligence,-1.9336988925933838,False,Anthropic AI-orchestrated Campaign,campaign,"Anthropic AI-orchestrated Campaign. During the Anthropic AI-orchestrated Campaign, the adversary utilized Claude Code to generate a detailed summary report of collected data, which is then reviewed and approved by the adversary prior to exfiltration of data over Claude.","[""T1567""]","[""Exfiltration Over Web Service""]"
Q000189,T1203,Exploitation for Client Execution,-0.03688821941614151,False,ArcaneDoor,campaign,ArcaneDoor. ArcaneDoor abused WebVPN traffic to targeted devices to achieve unauthorized remote code execution.,"[""T1190""]","[""Exploit Public-Facing Application""]"
Q000193,T1602,Data from Configuration Repository,-2.0141546726226807,False,ArcaneDoor,campaign,ArcaneDoor. ArcaneDoor included collection of packet capture and system configuration information.,"[""T1119""]","[""Automated Collection""]"
Q000194,T1592.004,Client Configurations,1.680222749710083,False,ArcaneDoor,campaign,ArcaneDoor. ArcaneDoor included collection of victim device configuration information.,"[""T1082""]","[""System Information Discovery""]"
Q000195,T1685,Disable or Modify Tools,-3.062526226043701,False,ArcaneDoor,campaign,ArcaneDoor. ArcaneDoor included disabling logging on targeted Cisco ASA appliances.,"[""T1690""]","[""Prevent Command History Logging""]"
